candidate_id,score,rationale,stratum
CAND_0017836,0.2,"Only 1.2yr experience as a .NET/full-stack developer at CRED (product company) doing React/Node.js web work, with AI limited to self-learner courses and RAG side projects, and object detection listed as advanced skill is unsupported by actual work description.",top_retrieval_dense
CAND_0017842,0.0,"Career is entirely marketing/operations roles at fictional honeypot companies (Initech, Wayne Enterprises) with zero ML, IR, or engineering work; skills are Angular and Salesforce CRM with no retrieval or ranking signals.",random
CAND_0017852,0.2,"Only 2.6 years of experience, entire career at HCL (IT services) in frontend/backend web dev, and self-described AI exposure is limited to online courses and a small RAG side project with no production IR or ranking experience.",title_match_strong
CAND_0017867,0.0,"Career spans project management and sales at fictional honeypot companies (Dunder Mifflin, Pied Piper) and IT-services firms (Infosys, Wipro) with no ML, retrieval, or ranking experience whatsoever.",random
CAND_0017979,0.2,"Despite an IIT Kanpur B.Sc (tier_1), the entire 13-year career is non-technical operations and business analyst roles at fictional companies (Pied Piper, Wayne Enterprises) and manufacturing firms, with no ML or IR production experience.",top_anti_persona_sim
CAND_0017982,0.2,"Entire 3.7-year career is a single data-pipeline engineering role at Accenture (consulting-only disqualifier per JD), and while skills list Vector Search and pgvector, the actual work is Airflow/Spark ETL with no production IR or ranking system ownership.",consulting_only
CAND_0018038,0.0,"Career is HR management and accounting at fictional honeypot companies (Dunder Mifflin, Pied Piper) and IT-services firms (Infosys, Wipro) with no engineering, ML, or retrieval work of any kind.",random
CAND_0018065,0.0,"Only 1.3 years of experience in a customer support/accounting role at a manufacturing company, with no ML, IR, or even software engineering background despite a tier_4 Data Science degree.",random
CAND_0018141,0.0,"Career is mechanical engineering, marketing, and accounting roles exclusively at fictional honeypot companies (Wayne Enterprises, Pied Piper x2) and Wipro (IT services), with no ML or IR experience despite a tier_3 Data Science degree.",low_behavioral
CAND_0018211,0.2,"IIIT Hyderabad M.S. in ML (tier_1) provides academic foundation, but the entire 3.5-year career is a sales/operations role at Wipro (IT services) with no production ML, IR, or ranking work performed.",consulting_only
CAND_0018225,0.0,"Twelve-year career is entirely marketing and sales across multiple fictional honeypot companies (Stark Industries, Pied Piper x2, Initech) with no engineering, ML, or technical work of any kind.",random
CAND_0018327,0.2,"9.6yr full-stack/DevOps career at a fictional company (Stark Industries) plus Accenture with no IR, embeddings, or ranking work; AI exposure is self-learner only with no production ML evidence.",title_mismatch
CAND_0018366,0.0,"Entirely non-technical profile — Wipro accountant and marketing manager roles plus content writing at fictional Initech — with no engineering, ML, or IR experience whatsoever.",random
CAND_0018439,0.4,"IISc M.S. ML is a strong credential and IR/NLP skills are claimed as advanced, but career history shows data warehouse and ETL engineering (Snowflake/dbt/Airflow) with no evidence of production embedding-based retrieval or ranking systems deployment.",random
CAND_0018499,1.0,"7.2yr career spanning Flipkart LTR/LLM fine-tuning, Google Staff ML, and Zomato hybrid BM25+BGE/FAISS pipeline at 50M+ QPS — with expert-level Learning to Rank (70 months) and Information Retrieval skills from MIT and NIT Surathkal; fully matches every core requirement.",top_retrieval_dense
CAND_0018549,0.8,"6.8yr production ML career at Uber (LTR ranking layer, relevance labeling pipeline) and Flipkart (sentence-transformer recommendation at 10M+ users) with expert Elasticsearch (73mo), Qdrant (74mo), and OpenSearch skills and a Stanford M.Tech — missing only explicit NDCG/MAP eval framework ownership.",top_retrieval_dense
CAND_0018643,0.2,"9.9yr career entirely at IT services firms (Accenture, HCL, Mphasis) and fictional Wayne Enterprises doing QA/Java/mobile work; LangChain and Computer Vision skills signal framework enthusiasm and wrong domain, not production IR/search experience.",random
CAND_0018684,0.2,"Only 2.7yr of experience limited to frontend (Stark Industries) and mobile dev (Infosys IT services), with QLoRA/Feature Engineering skill claims inconsistent with that career trajectory and no evidence of IR, search, or ranking work.",random
CAND_0018699,0.0,"Single role at TCS doing marketing/demand-generation work described under a Mechanical Engineer title, with ASR as the top skill — entirely wrong domain with no ML engineering, IR, or production software development.",consulting_only
CAND_0018728,0.2,"4.3yr career entirely at IT services firms (Wipro, Accenture) in Android mobile and QA roles with self-learner AI exposure only; MLflow skill is relevant but no production ML, IR, or ranking experience exists.",high_behavioral
CAND_0018757,0.0,"11.7yr non-technical career spanning marketing, graphic design, operations management, and content writing at Wipro, TCS, and fictional Wayne Enterprises — zero engineering or ML depth despite an M.S. ML credential from a tier_4 institution.",random
CAND_0018771,0.2,"8.4 years of technical experience (DevOps/mobile/QA) gives some engineering depth, but career spans IT-services firm Infosys plus fictional Pied Piper with zero production ML/IR work, and self-described AI exposure is purely hobbyist API calls.",random
CAND_0018775,0.0,"Entirely non-technical career (graphic design, project management, sales, HR) across multiple fictional companies (Stark Industries, Initech) with no engineering or ML background whatsoever.",random
CAND_0018833,0.0,"10.8 years entirely in business analyst, HR, and customer support roles at Wipro (IT services) and fictional companies (Hooli, Stark Industries), with no engineering or ML production experience despite recent online course interest in RAG.",top_anti_persona_sim
CAND_0018852,0.0,Operations manager and accountant career at fictional companies Wayne Enterprises and Hooli with only 3.8 years total experience; BentoML listed as 'advanced' is inconsistent keyword inflation given the entirely non-technical career history.,low_behavioral
CAND_0018863,0.0,"Marketing Manager with only 1.7 years of total experience at a manufacturing firm, no engineering or ML production work, and AI exposure limited to ChatGPT experimentation for productivity.",random
CAND_0018882,0.0,"Entire 5.9-year career in HR and civil engineering roles exclusively at TCS and Wipro (pure IT-services firms), with all ML-adjacent skills (GCP, Kubernetes, Hadoop, Databricks) at beginner level and no production ML or IR work.",consulting_only
CAND_0018887,0.0,"9.2-year career entirely in graphic design and marketing roles at fictional companies Wayne Enterprises and Initech plus Wipro IT services, with no engineering or ML production work despite recent online AI course interest.",title_mismatch
CAND_0018904,0.0,"Only 1.2 years of experience as a mobile developer at IT-services firm Tech Mahindra with beginner-level skills and no ML, IR, or ranking system exposure of any kind.",high_behavioral
CAND_0018926,0.2,"4.6 years of frontend and QA engineering at Razorpay (a legitimate product company) provides some product-company exposure, but roles are entirely frontend/QA with no production ML or IR work, and the 'advanced Machine Learning' skill claim (18 months) is inconsistent with the career history.",title_match_strong
CAND_0018965,0.2,"M.Tech AI from IIIT Hyderabad (tier_1) and 39 months as DevOps at Swiggy (major product company) are genuine positives, but the career is entirely infrastructure/DevOps with no production embeddings, ranking, or IR evaluation work, and includes a fictional company (Dunder Mifflin).",title_match_strong
CAND_0018986,0.0,"Career consists entirely of non-technical roles (Graphic Designer, Accountant, Customer Support) at fictional companies (Stark Industries, Dunder Mifflin) with skills limited to frontend web frameworks and zero ML, IR, or ranking experience.",honeypot_flagged
CAND_0019039,0.0,"Despite a nominal CMU B.Tech in ML, the entire 11.9-year career is non-technical (HR Manager, Marketing Manager, Content Writer, Business Analyst) at fictional companies (Dunder Mifflin x2, Pied Piper), with skills in Salesforce CRM and Six Sigma and no applied ML or IR work anywhere.",tier1_education
CAND_0019074,0.4,"8.7 years of software engineering breadth paired with an advanced Sentence Transformers skill (19 months) provides real technical foundation, but all career roles are frontend/QA/DevOps at multiple fictional companies and AI exposure is self-described as only a small RAG side project with no production IR or ranking deployment.",random
